GainOrLossGrp_1_SecuritiesAmt,GrossAmountSalesAssetsGrp_1_SecuritiesAmt,IncmFromInvestBondProceedsGrp_1_TotalRevenueColumnAmt,InvestmentIncomeGrp_1_TotalRevenueColumnAmt,LessCostOthBasisSalesExpnssGrp_1_SecuritiesAmt,MiscellaneousRevenueGrp_1_TotalRevenueColumnAmt,NetGainOrLossInvestmentsGrp_1_TotalRevenueColumnAmt,NetIncmFromFundraisingEvtGrp_1_TotalRevenueColumnAmt,NetIncomeFromGamingGrp_1_TotalRevenueColumnAmt,NetRentalIncomeOrLossGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_1_Desc,OtherRevenueMiscGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_2_Desc,OtherRevenueMiscGrp_2_TotalRevenueColumnAmt,OtherRevenueMiscGrp_3_Desc,OtherRevenueMiscGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_1_Desc,ProgramServiceRevenueGrp_1_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_2_Desc,ProgramServiceRevenueGrp_2_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_3_Desc,ProgramServiceRevenueGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_4_Desc,ProgramServiceRevenueGrp_4_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_5_Desc,ProgramServiceRevenueGrp_5_TotalRevenueColumnAmt,RentalIncomeOrLossGrp_1_PersonalAmt,RentalIncomeOrLossGrp_1_RealAmt,RoyaltiesRevenueGrp_1_TotalRevenueColumnAmt,business_name,cost_of_goods_sold,ein,fundraising_amt,fundraising_direct_expenses,fundraising_gross_income,government_grants,gross_sales_of_inventory,membership_dues,non_cash_contributions,other_contributions,other_revenue_total,tax_period_begin,tax_period_end,total_contributions,total_program_service_revenue,total_revenue
0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,EVENTS,6804,INSTITUTIONAL SUPPORT,1730,MAGAZINE SUBSCR/SALES,106468,0,0,0,0,0,0,2452,THE BAFFLER FOUNDATION INC,,274645833,17404,,,,3463,,,3592512,0,2015-01-01,2015-12-31,3592512,115002,3713639
0,0,0,0,0,0,0,0,0,0,OTHER REVENUE,1859,0,0,0,0,INSTITUTIONAL SUPPORT,66667,0,0,0,0,0,0,0,0,0,0,9334,THE BAFFLER FOUNDATION INC,0,274645833,13000,,,,2823,,,828296,1859,2014-01-01,2014-12-31,828296,66667,908979
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545,,,274645833,25500,,,,,,,746186,0,2013-01-01,2013-12-31,746186,0,748731
0,0,0,37559,0,0,0,0,0,0,OTHER REVENUE,560662,MUSEUM RENTALS,10281,0,0,TICKET SALES,1296378,EDUCATIONAL PROGRAMS,844067,MEMBERSHIPS,644953,0,0,0,0,0,0,0,ANN ARBOR HANDS-ON MUSEUM,195474,382236345,32269,,,69763,372946,,19783,703046,570943,2022-10-01,2023-09-30,772809,2785398,4344181
0,0,0,2675,0,0,0,0,0,0,OTHER REVENUE,50913,MUSEUM RENTALS,3160,0,0,TICKET SALES,1025576,MEMBERSHIPS,590004,EDUCATIONAL PROGRAMS,448842,0,0,0,0,0,0,0,ANN ARBOR HANDS-ON MUSEUM,162027,382236345,88451,,,664122,322061,,2500,914395,54073,2021-10-01,2022-09-30,1578517,2064422,3859721
0,0,0,98850,0,0,0,0,0,0,OTHER REVENUE,25356,MUSEUM RENTALS,3900,0,0,TICKET SALES,279424,EDUCATIONAL PROGRAMS,107682,MEMBERSHIPS,101960,0,0,0,0,0,0,0,ANN ARBOR HANDS-ON MUSEUM,14789,382236345,55149,,,445056,76741,,3536,858702,29256,2020-10-01,2021-09-30,1303758,489066,1982882
0,0,0,25528,0,0,0,0,0,0,OTHER REVENUE,24036,MUSEUM RENTALS,1800,0,0,TICKET SALES,372716,MEMBERSHIPS,329807,EDUCATIONAL PROGRAMS,169144,0,0,0,0,0,0,0,ANN ARBOR HANDS-ON MUSEUM,92260,382236345,51229,,,122078,109830,,20060,596993,25836,2019-10-01,2020-09-30,719071,871667,1659672
401,401,0,37277,0,0,401,0,0,0,OTHER REVENUE,94082,MUSEUM RENTALS,6299,0,0,TICKET SALES,968253,MEMBERSHIPS,655400,EDUCATIONAL PROGRAMS,288228,0,0,0,0,0,0,0,ANN ARBOR HANDS-ON MUSEUM,148215,382236345,47637,,,20000,301328,,,387241,100381,2018-10-01,2019-09-30,407241,1911881,2610294
0,0,0,12987,0,0,0,0,0,0,OTHER REVENUE,75376,MUSEUM RENTALS,8900,0,0,TICKET SALES,968871,MEMBERSHIPS,712797,EDUCATIONAL PROGRAMS,241032,0,0,0,0,0,0,0,ANN ARBOR HANDS-ON MUSEUM,150455,382236345,45062,,,62901,296406,,12600,2591442,84276,2017-10-01,2018-09-30,2654343,1922700,4820257
0,0,0,2669,0,859,0,4306,0,0,MISCELLANEOUS,1909,LOCKERS,1311,VENDING MACHINE,896,TICKET SALES,1013222,MEMBERSHIPS,708523,EDUCATIONAL PROGRAMS,337874,EXHIBIT SALES AND RENTAL,252737,MUSEUM RENTALS,9925,0,0,0,ANN ARBOR HANDS-ON MUSEUM,155489,382236345,44196,15442,19748,53802,320377,,28877,740027,4975,2016-10-01,2017-09-30,793829,2322281,3292948
0,0,0,1753,0,1025,0,3424,0,0,MISCELLANEOUS,5620,VENDING MACHINE,1713,LOCKERS,1153,TICKET SALES,949753,MEMBERSHIPS,647350,EDUCATIONAL PROGRAMS,245098,BIRTHDAY PARTIES,72378,EXHIBIT SALES AND RENTAL,50000,0,0,0,ANN ARBOR HANDS-ON MUSEUM,148964,382236345,45063,16386,19810,305482,281059,,49796,505506,9511,2015-10-01,2016-09-30,810988,1973029,2930800
-2607,273975,0,3027,276582,830,-2607,0,0,0,MISCELLANEOUS,3931,VENDING MACHINE,2149,LOCKERS,1288,TICKET SALES,941906,MEMBERSHIPS,622762,EDUCATIONAL PROGRAMS,322989,MUSEUM RENTALS,6114,PROFESSIONAL DEVELOPMENT,5800,0,0,0,ANN ARBOR HANDS-ON MUSEUM,139328,382236345,39550,,,49910,284065,,19130,541080,8198,2014-10-01,2015-09-30,590990,1900160,2644505
0,0,0,614,0,834,0,0,0,0,MISCELLANEOUS,3641,VENDING MACHINE,1790,LOCKERS,1252,TICKET SALES,841982,MEMBERSHIPS,468771,EDUCATIONAL PROGRAMS,332272,EXHIBIT SALES AND RENTAL,14940,MUSEUM RENTALS,3695,0,0,0,,124755,382236345,17968,,,21000,262852,,315140,715023,7517,2013-10-01,2014-09-30,736023,1662245,2544496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,382236345,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAYETTEVILLE PERFORMING ARTS CENTER,,923725031,0,,,,,,80200000,80200000,,2023-04-26,2023-12-31,80200000,,80200000
0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,GROSS PROCEEDS,352241,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,,263530135,0,,,,,,455661,455661,,2023-07-01,2024-06-30,455661,352241,808083
0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,GROSS PROCEEDS,455314,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,,263530135,0,,,,,,,,,2022-07-01,2023-06-30,,455314,455382
0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,GROSS PROCEEDS,382949,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,,263530135,0,,,,,,,,,2021-07-01,2022-06-30,,382949,383114
0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,GROSS PROCEEDS - SUNDANCE,720637,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,,263530135,0,,,,,,,,,2020-07-01,2021-06-30,,720637,720811
0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,GROSS PROCEEDS - SUNDANCE,374000,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,,263530135,0,,,,,,,25396,,2019-07-01,2020-06-30,25396,374000,399573
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,GROSS PROCEEDS - SUNDANCE,351500,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,,263530135,0,,,,,,4727,53447,,2018-07-01,2019-06-30,53447,351500,404951
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,GROSS PROCEEDS - SUNDANCE,257500,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,,263530135,0,,,,,,,31599,0,2017-07-01,2018-06-30,31599,257500,289104
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,GROSS PROCEEDS - SUNDANCE,256000,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,,263530135,0,,,,,,,18300,0,2016-07-01,2017-06-30,18300,256000,274313
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,GROSS PROCEEDS - SUNDANCE,197500,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,,263530135,0,,,,,,,68618,0,2015-07-01,2016-06-30,68618,197500,266129
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THE BLACKHOUSE FOUNDATION,0,263530135,,,0,,,,,,,2014-07-01,2015-06-30,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,263530135,,,0,,,,,,,2013-07-01,2014-06-30,,,
-186,169452,0,23848,169638,0,-186,74950,0,17800,GALLERY REVENUES,122234,0,0,0,0,ART PROGRAM REVENUES,38836,0,0,0,0,0,0,0,0,,17800,0,ROCKPORT ART ASSOCIATION,18801,042266535,5643,169429,244379,41460,40267,54016,,291709,122234,2023-01-01,2023-12-31,392828,38836,691776
11554,56145,0,15644,44591,0,11554,141171,0,-1040,GALLERY REVENUES,52350,0,0,0,0,ART PROGRAM REVENUES,42202,0,0,0,0,0,0,0,0,,-1040,0,ROCKPORT ART ASSOCIATION,10817,042266535,27308,314343,455514,,30016,46870,,62116,52350,2022-01-01,2022-12-31,136294,42202,417374
21389,47973,0,13814,26584,0,21389,95518,0,-862,GALLERY REVENUES,22411,OTHER ACTIVITIES,3819,0,0,ART PROGRAM REVENUES,71857,0,0,0,0,0,0,0,0,,-862,0,ROCKPORT ART ASSOCIATION,10500,042266535,38600,275809,371327,30800,96,47151,,67590,26230,2021-01-01,2021-12-31,184141,71857,401683
27742,111168,0,12618,83426,0,27742,83946,0,2740,GALLERY REVENUES,13117,OTHER ACTIVITIES,6839,0,0,ART PROGRAM REVENUES,45874,0,0,0,0,0,0,0,0,,2740,0,ROCKPORT ART ASSOCIATION,5554,042266535,45500,262185,346131,36500,512,43968,,31732,19956,2020-01-01,2020-12-31,157700,45874,345534
19187,109521,0,14546,90334,0,19187,68463,0,4820,GALLERY REVENUES,31300,OTHER ACTIVITIES,6166,0,0,ART PROGRAM REVENUES,99393,0,0,0,0,0,0,0,0,,4820,0,ROCKPORT ART ASSOCIATION,10814,042266535,42845,278599,347062,,2468,44785,,77727,37466,2019-01-01,2019-12-31,165357,99393,400886
-5207,7387,0,14644,12594,0,-5207,50135,0,2790,GALLERY REVENUES,34248,OTHER ACTIVITIES,6686,0,0,ART PROGRAM REVENUES,84538,0,0,0,0,0,0,0,0,,2790,0,ROCKPORT ART ASSOCIATION,12337,042266535,40716,245794,295929,,3059,45267,,67528,40934,2018-01-01,2018-12-31,153511,84538,332067
5411,96814,0,12787,91403,0,5411,61307,0,-297,GALLERY REVENUES,53474,OTHER ACTIVITIES,9985,0,0,ART PROGRAM REVENUES,65831,0,0,0,0,0,0,0,0,,-297,0,ROCKPORT ART ASSOCIATION,29528,042266535,26420,285288,346595,,25308,50733,,19927,63459,2017-01-01,2017-12-31,97080,65831,301358
0,0,0,97816,0,0,0,606,0,38503,0,0,0,0,0,0,Program Fees,68209,Gallery Sales and Admissions,8401,0,0,0,0,0,0,,38503,0,MOVIMIENTO DE ARTE Y CULTURA LATINO AMERICANA DE SAN JOSE INCORPORATED,,770251774,58389,44339,44945,349382,,,9958,1653153,,2022-07-01,2023-06-30,2060924,76610,2274459
0,0,0,14766,0,0,0,5254,0,28001,0,0,0,0,0,0,Program Fees,62898,Gallery Sales and Admissions,1439,0,0,0,0,0,0,,28001,0,MOVIMIENTO DE ARTE Y CULTURA LATINO AMERICANA DE SAN JOSE INCORPORATED,,770251774,57264,32172,37426,183560,,,25140,1232270,,2021-07-01,2022-06-30,1473094,64337,1585452
0,0,0,11443,0,0,0,12101,0,2303,0,0,0,0,0,0,Program Fees,74400,Sales and Admissions,383,0,0,0,0,0,0,,2303,0,Movimiento De Arte y Cultura Latino,,770251774,5302,5909,18010,183415,,,33471,1936163,0,2020-07-01,2021-06-30,2124880,74783,2225510
0,0,0,35321,0,0,0,0,0,33073,0,0,0,0,0,0,Program fees,11840,Sales and admissions,2761,0,0,0,0,0,0,,33073,0,Movimiento de Arte y Cultura Latino,,770251774,27103,,,346151,,,,868877,0,2019-07-01,2020-06-30,1215028,14601,1298023
0,0,0,28983,0,0,0,18832,2290,50298,0,0,0,0,0,0,Program fees,27336,Sales and admissions,6036,0,0,0,0,0,0,,50298,0,Movimiento de Arte y Cultura Latino,,770251774,27105,12588,31420,180115,,,860,304766,0,2018-07-01,2019-06-30,511986,33372,645761
0,0,0,7547,0,0,0,24438,0,45286,0,0,0,0,0,0,Program fees,33107,Sales and admissions,2938,0,0,0,0,0,0,,45286,0,Movimiento de Arte y Cultura Latino,,770251774,20600,8886,33324,130505,,,1795,1575915,0,2017-07-01,2018-06-30,1727020,36045,1840336
0,0,0,4625,0,0,0,27717,0,6195,0,0,0,0,0,0,Concessions,5263,Program fees,68421,Sales and admissions,23334,0,0,0,0,,6195,0,Movimiento de Arte y Cultura Latino,,770251774,21300,5173,32890,210420,,,12597,1341619,0,2016-07-01,2017-06-30,1573339,97018,1708894
-243,24891,0,80046,25134,0,-243,153088,0,-4048,OTHER INCOME,13644,0,0,0,0,EDUCATIONAL SERVICES,130261,BOX OFFICE REVENUE,83806,PERFORMANCE FEES,28600,0,0,0,0,,-4048,0,CLEVELAND PUBLIC THEATRE INC,30516,341359225,44164,183282,336370,1045641,10225,,25134,844001,13644,2022-07-01,2023-06-30,1935183,242667,2400046
-599,29983,0,90525,30582,0,-599,182635,0,0,ADVERTISING REVENUE,10337,OTHER INCOME,2606,0,0,EDUCATIONAL SERVICES,127810,BOX OFFICE REVENUE,76555,PERFORMANCE FEES,43300,0,0,0,0,0,0,0,CLEVELAND PUBLIC THEATRE INC,32557,341359225,61026,172473,355108,487009,6059,,30582,1533152,12943,2021-07-01,2022-06-30,2086247,247665,2592918
27,20052,0,60833,20025,0,27,180124,0,0,OTHER INCOME,19149,0,0,0,0,PERFORMANCE FEES,43843,EDUCATIONAL SERVICES,11029,BOX OFFICE REVENUE,3504,0,0,0,0,0,0,0,CLEVELAND PUBLIC THEATRE INC,,341359225,26929,71318,251442,621061,,,20025,1255623,19149,2020-07-01,2021-06-30,1910235,58376,2228744
1475,21420,0,10626,19945,0,1475,40210,0,-3475,ADVERTISING REVENUE,12275,OTHER INCOME,1090,0,0,BOX OFFICE REVENUE,114222,EDUCATIONAL SERVICES,92013,PERFORMANCE FEES,79560,0,0,0,0,,-3475,0,CLEVELAND PUBLIC THEATRE INC,31621,341359225,48125,129805,170015,247710,22172,,19945,777319,13365,2019-07-01,2020-06-30,1084412,285795,1422959
288,21126,0,38197,20838,0,288,202051,0,-8964,ADVERTISING REVENUE,9650,OTHER INCOME,8669,0,0,BOX OFFICE REVENUE,180454,PERFORMANCE FEES,129077,EDUCATIONAL SERVICES,94347,0,0,0,0,,-8964,0,CLEVELAND PUBLIC THEATRE INC,34415,341359225,48829,117535,319586,870891,28390,,20838,605102,18319,2018-07-01,2019-06-30,1531225,403878,2178969
-409,20066,0,43429,20475,0,-409,249760,0,834,OTHER INCOME,25954,ADVERTISING REVENUE,12825,0,0,BOX OFFICE REVENUE,160672,PERFORMANCE FEES,150790,EDUCATIONAL SERVICES,116245,0,0,0,0,,834,0,CLEVELAND PUBLIC THEATRE INC,36647,341359225,49466,87595,337355,213703,27543,,20475,1454558,38779,2017-07-01,2018-06-30,1727067,427707,2478063
153,16405,0,50757,16252,0,153,149112,0,-14641,ADVERTISING REVENUE,18700,OTHER INCOME,2320,0,0,PERFORMANCE FEES,144429,BOX OFFICE REVENUE,113240,EDUCATIONAL SERVICES,70000,0,0,0,0,,-14641,0,CLEVELAND PUBLIC THEATRE INC,30784,341359225,30760,88453,237565,230520,20515,,16253,877136,21020,2016-07-01,2017-06-30,1144840,327669,1668641
7685,7685,0,1893,0,0,7685,168625,0,-5632,ADVERTISING REVENUE,16700,OTHER INCOME,1873,0,0,BOX OFFICE REVENUE,162267,PERFORMANCE FEES,99552,EDUCATIONAL SERVICES,71282,0,0,0,0,,-5632,0,CLEVELAND PUBLIC THEATRE INC,34448,341359225,40330,94020,262645,415737,23196,,12337,2094900,18573,2015-07-01,2016-06-30,2562618,333101,3075611
18,18,0,48315,0,0,18,221918,0,2221,ADVERTISING REVENUE,12700,OTHER INCOME,2710,0,0,EDUCATIONAL SERVICES,83203,FEES PAID FOR PERFORMANCES,122483,BOX OFFICE REV.FROM PERFORMANCES,191363,0,0,0,0,0,2221,0,CLEVELAND PUBLIC THEATRE INC,32886,341359225,31650,73982,295900,223304,25241,,36525,1470873,15410,2014-07-01,2015-06-30,1735570,397049,2412857
-88,2060,0,44876,2148,0,-88,90239,0,12109,ADVERTISING REVENUE,12351,OTHER INCOME,1994,0,0,EDUCATIONAL SERVICES,84318,FEES PAID FOR PERFORMANCES,109059,BOX OFFICE REV.FROM PERFORMANCES,160338,0,0,0,0,0,12109,0,,44599,341359225,31650,75481,165720,212295,37283,,2119,1486087,14345,2013-07-01,2014-06-30,1741575,353715,2249455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,341359225,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,969721,,,,,,,1543383,,2023-01-01,2023-12-31,1543383,,1543383
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,153600,,,,,,,716459,,2022-01-01,2022-12-31,716459,,716459
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,79425,,,,,,,903515,,2021-01-01,2021-12-31,903515,,903515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,1000,,,,,,,739057,,2020-01-01,2020-12-31,739057,,739057
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,71147,,,,,,,629200,,2019-01-01,2019-12-31,629200,,629200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,46459,,,,,,,273076,,2018-01-01,2018-12-31,273076,,273076
0,0,0,0,0,0,0,-39897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,308600,39897,0,,,,,185100,,2017-01-01,2017-12-31,493700,,453803
0,0,0,0,0,0,0,-40201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,153500,40201,0,,,,,89900,,2016-01-01,2016-12-31,243400,,203199
0,0,0,0,0,0,0,-26278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,145300,26278,0,,,,,141200,,2015-01-01,2015-12-31,286500,,260222
0,0,0,0,0,0,0,-32968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LATINO LEGISLATIVE CAUCUS FOUNDATION,,201993440,90000,32968,0,,,,,102450,,2014-01-01,2014-12-31,192450,,159482
0,0,0,0,0,0,0,-36922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,201993440,204000,36922,0,,,,,69094,,2013-01-01,2013-12-31,273094,,236172
-19485,331066,0,225307,350551,0,-19485,0,0,0,0,0,0,0,0,0,OTHER PROGRAM SERVICES,1248398,LICENSE AND USE FEES,887792,MANAGEMENT FEES,531725,APPLICATION MODULE,458450,STATE PARTICIP FEES,276195,0,0,0,WESTERN STATES ARTS FEDERATION,,237255426,387,,,3004279,,,,296102,,2022-10-01,2023-09-30,3300381,3535409,7041612
0,0,0,181182,0,0,0,0,0,0,0,0,0,0,0,0,OTHER PROGRAM SERVICES,1004016,LICENSE AND USE FEES,675248,MANAGEMENT FEES,552098,APPLICATION MODULE,422980,STATE PARTICIP FEES,226199,0,0,0,WESTERN STATES ARTS FEDERATION,,237255426,331,,,3457407,,,,100450,,2021-10-01,2022-09-30,3557857,3034806,6773845
,0,0,24484,,0,-20262,0,0,0,0,0,0,0,0,0,MANAGEMENT FEES,1061325,OTHER PROGRAM SERVICES,390984,APPLICATION MODULE,380646,LICENSE AND USE FEES,350136,STATE PARTICIP FEES,250499,0,0,0,WESTERN STATES ARTS FEDERATION,,237255426,445,,,3123312,,,,9879672,,2020-10-01,2021-09-30,13002984,2535234,15542440
,,0,22094,,0,-50130,0,0,0,0,0,0,0,0,0,MANAGEMENT FEES,1061325,LICENSE AND USE FEES,363805,APPLICATION MODULE,330880,OTHER PROGRAM SERVICES,328988,STATE PARTICIP FEES,317388,0,0,0,WESTERN STATES ARTS FEDERATION,,237255426,470,,,2584105,,,,119857,,2019-10-01,2020-09-30,2703962,2310539,4986465
0,0,0,23988,0,0,0,0,0,0,0,0,0,0,0,0,MANAGEMENT FEES,922796,APPLICATION MODULE,406596,LICENSE AND USE FEES,401277,OTHER PROGRAM SERVICES,358144,STATE PARTICIP FEES,317390,0,0,0,WESTERN STATES ARTS FEDERATION,,237255426,0,,,1808413,,,,,,2018-10-01,2019-09-30,1808413,2718879,4551280
0,0,0,21169,0,0,0,0,0,0,0,0,0,0,0,0,MANAGEMENT FEES,884490,FLOW-THROUGH ENTITY,463060,LICENSE AND USE FEES,429605,APPLICATION MODULE,359408,STATE PARTICIP FEES,317390,0,0,0,WESTERN STATES ARTS FEDERATION,,237255426,0,,,1799318,,,,2000,,2017-10-01,2018-09-30,1801318,2750190,4572677
,,0,21482,,0,445,0,0,0,0,0,0,0,0,0,LICENSE AND USE FEES,1347958,MANAGEMENT FEES,832872,STATE PARTICIP FEES,317390,FLOW-THROUGH ENTITY,292530,OTHER PROGRAM SERVICES,103021,0,0,0,WESTERN STATES ARTS FEDERATION,,237255426,0,,,1669111,,,,1726,,2016-10-01,2017-09-30,1670837,2893771,4586535
,,0,23993,,0,1994,0,0,0,0,0,0,0,0,0,LICENSE AND USE FEES,1241553,MANAGEMENT FEES,861372,STATE PARTICIP FEES,317390,FLOW-THROUGH ENTITY,190857,OTHER PROGRAM SERVICES,24186,0,0,0,WESTERN STATES ARTS FEDERATION,,237255426,0,,,1670281,,,,4225,,2015-10-01,2016-09-30,1674506,2647358,4347851
,,0,23674,,0,50,0,0,0,0,0,0,0,0,0,LICENSE AND USE FEES,1050936,MANAGEMENT FEES,653984,STATE PARTICIP FEES,317390,FLOW-THROUGH ENTITY,213611,RESEARCH SERVICES,104999,0,0,0,WESTERN STATES ARTS FEDERATION,,237255426,0,,,2002939,,,,100,,2014-10-01,2015-09-30,2003039,2359251,4386014
,,0,18988,,0,6002,0,0,0,0,0,0,0,0,0,LICENSE AND USE FEES,933849,OTHER PROGRAM SERVICES,569883,STATE PARTICIP FEES,317382,FLOW-THROUGH ENTITY,204518,RESEARCH SERVICES,100426,0,0,0,,,237255426,3388,,,1664632,,,,2850,,2013-10-01,2014-09-30,1667482,2151376,3843848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,237255426,,,,,,,,,,,,,,
0,0,0,31224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,1000,,,,,,,927207,,2023-01-01,2023-12-31,927207,40563,998994
0,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,1785,,,67986,,,,861491,,2022-01-01,2022-12-31,929477,38039,968558
0,0,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,1721,,,43335,,,,824530,,2021-01-01,2021-12-31,867865,58200,927848
-37,14717,0,7261,14754,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,0,,,43477,,,,642975,,2020-01-01,2020-12-31,686452,19565,713241
0,0,0,11620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,0,,,,,,,784188,,2019-01-01,2019-12-31,784188,34927,830735
0,0,0,15064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,0,,,,,,,955766,,2018-01-01,2018-12-31,955766,,970830
-17540,1,0,5076,17541,0,-17540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,0,,,,,,,756519,0,2017-01-01,2017-12-31,756519,0,744055
0,0,0,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,0,,,,,,1000,592219,0,2016-01-01,2016-12-31,592219,0,595153
19,1671,0,2115,1652,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,0,,,,,,1652,535710,0,2015-01-01,2015-12-31,535710,0,537844
1083,1083,0,1148,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHABAD OF SE MORRIS COUNTY INC,,260551735,0,,,,,,,394379,0,2014-01-01,2014-12-31,394379,0,396610
0,0,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,260551735,0,,,,,,,423103,0,2013-01-01,2013-12-31,423103,0,424326
